,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1512,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,1.58
1513,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,0.32
1514,0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,0.31
1515,0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,0.75
1516,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,0.39
1517,0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,0.41
1518,0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,0.54
1519,0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,0.55
1520,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,0.35
1521,1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,1.82
1522,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,0.72
1523,1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,1.52
1524,0.4,Good,F,VVS1,60.6,62.0,4.71,4.73,2.86,0.4
1525,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,0.3
1526,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,1.2
1527,0.56,Fair,F,VS2,57.0,67.0,5.49,5.36,3.09,0.56
1528,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,0.54
1529,1.55,Ideal,G,VS1,62.0,57.0,7.37,7.42,4.58,1.55
1530,1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,1.33
1531,0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,0.37
1532,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,0.37
1533,1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,1.01
1534,1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,1.19
1535,0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,0.9
1536,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,0.32
1537,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,0.67
1538,0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,0.4
1539,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,0.35
1540,0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,0.25
1541,2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,2.38
1542,2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,2.03
1543,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,1.08
1544,0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,0.71
1545,1.01,Premium,F,SI2,61.3,60.0,6.43,6.4,3.93,1.01
1546,0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,0.61
1547,0.3,Ideal,I,SI1,61.5,57.0,4.3,4.35,2.66,0.3
1548,0.48,Ideal,F,VVS1,62.0,55.0,4.99,5.04,3.11,0.48
1549,0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,0.43
1550,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,0.7
1551,2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,2.17
1552,0.7,Good,G,VS2,62.1,61.0,5.68,5.69,3.53,0.7
1553,1.73,Ideal,F,VS1,62.1,57.0,7.73,7.64,4.77,1.73
1554,1.5,Very Good,J,VS1,61.3,59.0,7.36,7.41,4.53,1.5
1555,0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,0.75
1556,0.71,Good,F,VS2,63.8,58.0,5.61,5.64,3.59,0.71
1557,1.0,Very Good,G,VS1,59.4,59.0,6.52,6.54,3.88,1.0
1558,1.02,Good,H,SI2,57.9,61.0,6.75,6.68,3.89,1.02
1559,0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,0.7
1560,0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,0.5
1561,2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,2.15
1562,0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,0.34
1563,0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,0.84
1564,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,1.01
1565,0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,0.51
1566,0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,0.56
1567,0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,0.35
1568,1.05,Premium,D,SI1,61.6,61.0,6.55,6.5,4.02,1.05
1569,0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,0.46
1570,1.54,Premium,G,VS1,61.1,56.0,7.54,7.48,4.59,1.54
1571,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,0.3
1572,0.7,Ideal,G,SI2,61.8,53.0,5.73,5.69,3.53,0.7
1573,0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,0.31
1574,0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,0.4
1575,1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,1.01
1576,0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,0.51
1577,0.9,Fair,D,VS2,57.5,66.0,6.3,6.25,3.61,0.9
1578,0.32,Premium,E,SI1,60.1,60.0,4.47,4.42,2.67,0.32
1579,0.3,Premium,F,SI1,62.1,60.0,4.28,4.26,2.65,0.3
1580,0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,0.47
1581,0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,0.31
1582,0.58,Ideal,G,IF,61.3,56.0,5.36,5.39,3.29,0.58
1583,0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,0.4
1584,0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,0.23
1585,1.14,Ideal,I,SI1,62.2,56.0,6.65,6.7,4.15,1.14
1586,0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,0.58
1587,1.37,Premium,J,SI2,60.7,60.0,7.19,7.07,4.33,1.37
1588,2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,2.25
1589,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,1.09
1590,1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,1.01
1591,1.59,Premium,D,SI2,59.4,61.0,7.62,7.56,4.51,1.59
1592,0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,0.51
1593,0.51,Premium,H,SI2,62.9,56.0,5.08,5.06,3.19,0.51
1594,0.32,Ideal,E,VS2,62.1,55.0,4.36,4.4,2.72,0.32
1595,0.7,Good,D,VS2,64.1,59.0,5.56,5.49,3.54,0.7
1596,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,1.24
1597,0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,0.44
1598,0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,0.42
1599,1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.0,1.01
1600,0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,0.51
1601,1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,1.0
1602,0.52,Very Good,G,SI1,60.6,61.0,5.17,5.19,3.14,0.52
1603,0.9,Ideal,G,SI1,61.9,55.0,6.18,6.23,3.84,0.9
1604,0.42,Ideal,G,VS1,61.0,56.0,4.82,4.86,2.95,0.42
1605,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,0.3
1606,0.93,Premium,F,SI2,59.5,60.0,6.39,6.36,3.79,0.93
1607,1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,1.23
1608,0.56,Ideal,E,VS2,60.9,56.0,5.35,5.32,3.25,0.56
1609,0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,0.32
1610,0.24,Ideal,F,VVS1,60.8,55.0,4.03,4.06,2.46,0.24
1611,1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,1.1
1612,0.53,Very Good,E,VS1,63.0,56.0,5.13,5.16,3.24,0.53
1613,2.01,Very Good,E,SI2,62.0,61.0,8.04,8.1,5.0,2.01
1614,1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,1.3
1615,2.0,Very Good,H,SI1,60.9,58.0,8.07,8.15,4.94,2.0
1616,1.02,Good,D,SI2,58.9,65.0,6.59,6.54,3.87,1.02
1617,1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,1.0
1618,2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,2.0
1619,0.3,Premium,D,VS2,60.9,58.0,4.35,4.32,2.64,0.3
1620,0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,0.71
1621,1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,1.0
1622,1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,1.2
1623,0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,0.43
1624,1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,1.09
1625,0.72,Ideal,G,VS1,62.7,55.0,5.71,5.68,3.57,0.72
1626,1.07,Premium,E,SI2,61.3,59.0,6.64,6.58,4.05,1.07
1627,1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,1.07
1628,0.73,Ideal,D,VS2,62.3,54.0,5.77,5.8,3.6,0.73
1629,1.0,Very Good,H,SI2,61.6,58.0,6.43,6.47,3.97,1.0
1630,0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,0.74
1631,0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,0.9
1632,0.53,Ideal,F,IF,61.9,54.0,5.22,5.25,3.24,0.53
1633,0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,0.98
1634,0.37,Ideal,H,SI1,59.7,56.0,4.71,4.67,2.8,0.37
1635,0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,0.36
1636,1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,1.86
1637,0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,0.4
1638,0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,0.56
1639,2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,2.01
1640,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,0.78
1641,0.32,Premium,D,SI1,60.4,58.0,4.44,4.47,2.69,0.32
1642,0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,0.43
1643,1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,1.02
1644,0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,0.52
1645,0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,0.32
1646,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,1.15
1647,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,1.01
1648,1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,1.02
1649,1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,1.02
1650,0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,0.71
1651,0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,0.32
1652,0.7,Ideal,I,SI1,62.5,55.0,5.7,5.73,3.57,0.7
1653,0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,0.7
1654,2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,2.04
1655,0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,0.52
1656,0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,0.41
1657,2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,2.5
1658,0.31,Premium,E,VS1,60.2,58.0,4.43,4.38,2.65,0.31
1659,1.27,Very Good,I,VS2,63.3,63.0,6.87,6.82,4.33,1.27
1660,0.63,Premium,H,VS1,61.7,59.0,5.53,5.49,3.4,0.63
1661,0.4,Premium,E,SI1,61.0,59.0,4.71,4.74,2.88,0.4
1662,0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,0.91
1663,0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,0.31
1664,1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,1.2
1665,1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,1.5
1666,0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,0.77
1667,0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,0.27
1668,2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,2.0
1669,0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,0.34
1670,0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,0.3
1671,0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,0.32
1672,0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,0.71
1673,0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,0.35
1674,1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,1.53
1675,1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,1.06
1676,0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,0.24
1677,0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,0.41
1678,0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,0.9
1679,1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,1.38
1680,0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,0.31
1681,1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,1.02
1682,0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,0.83
1683,1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,1.02
1684,0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,0.9
1685,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,0.4
1686,1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,1.51
1687,0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,0.41
1688,1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,1.72
1689,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,0.27
1690,0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,0.7
1691,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,0.32
1692,2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,2.05
1693,0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,0.77
1694,1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,1.28
1695,1.21,Ideal,G,VS2,59.8,57.0,6.98,6.9,4.15,1.21
1696,0.24,Very Good,E,VVS1,62.5,59.0,3.96,4.01,2.49,0.24
1697,1.7,Ideal,I,SI1,62.9,57.0,7.57,7.5,4.74,1.7
1698,0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,0.32
1699,1.5,Premium,H,SI2,62.2,60.0,7.29,7.24,4.52,1.5
1700,1.35,Ideal,G,VVS2,61.5,55.0,7.11,7.16,4.39,1.35
1701,1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,1.23
1702,0.3,Ideal,F,SI1,62.5,57.0,4.27,4.31,2.68,0.3
1703,0.32,Ideal,H,VS2,62.1,56.0,4.42,4.37,2.73,0.32
1704,1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,1.1
1705,0.33,Ideal,G,VVS2,60.4,57.0,4.48,4.52,2.72,0.33
1706,1.24,Premium,H,SI1,60.2,60.0,6.94,6.91,4.17,1.24
1707,2.01,Ideal,I,SI2,62.1,55.0,8.12,8.08,5.03,2.01
1708,2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,2.0
1709,1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,1.6
1710,1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,1.3
1711,0.52,Ideal,G,SI2,63.0,55.0,5.14,5.12,3.23,0.52
1712,0.4,Premium,H,VS1,61.8,59.2,4.72,4.74,2.92,0.4
1713,1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,1.02
1714,0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,0.53
1715,0.41,Very Good,G,SI1,62.8,58.0,4.72,4.74,2.97,0.41
1716,0.9,Ideal,E,SI2,62.0,55.0,6.15,6.23,3.84,0.9
1717,1.11,Very Good,E,VVS1,60.2,59.0,6.67,6.79,4.05,1.11
1718,1.04,Premium,D,VS1,60.5,59.0,6.62,6.58,3.99,1.04
1719,0.5,Good,J,VS2,57.7,60.0,5.28,5.26,3.04,0.5
1720,2.01,Very Good,G,SI1,62.1,60.0,7.94,8.03,4.96,2.01
1721,0.23,Very Good,D,VVS2,62.6,58.0,3.89,3.94,2.45,0.23
1722,0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,0.39
1723,0.27,Very Good,E,VVS1,62.6,58.0,4.11,4.16,2.59,0.27
1724,2.03,Very Good,E,SI2,63.7,58.0,7.91,7.94,5.05,2.03
1725,0.2,Premium,F,VS2,62.6,59.0,3.73,3.71,2.33,0.2
1726,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,1.0
1727,0.51,Very Good,E,VS1,59.6,56.0,5.19,5.24,3.11,0.51
1728,1.32,Very Good,F,VVS2,61.6,61.0,6.97,7.02,4.31,1.32
1729,2.08,Premium,G,SI2,62.2,60.0,8.16,8.09,5.06,2.08
1730,0.57,Very Good,I,SI1,62.5,58.0,5.22,5.27,3.28,0.57
1731,1.16,Very Good,G,VS1,62.9,55.0,6.65,6.74,4.21,1.16
1732,2.03,Ideal,J,VS2,60.5,57.0,8.26,8.2,4.98,2.03
1733,0.41,Very Good,F,SI1,63.4,57.0,4.74,4.73,3.0,0.41
1734,0.3,Ideal,D,SI1,62.1,56.0,4.33,4.3,2.68,0.3
1735,0.4,Ideal,G,VS2,61.0,57.0,4.74,4.77,2.9,0.4
1736,0.59,Very Good,I,SI1,62.8,59.0,5.34,5.36,3.36,0.59
1737,1.05,Ideal,H,SI1,61.4,57.0,6.49,6.54,4.0,1.05
1738,1.08,Very Good,G,SI2,59.8,57.0,6.66,6.72,4.0,1.08
1739,1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,1.62
1740,0.7,Premium,F,VS1,60.4,60.0,5.73,5.7,3.45,0.7
1741,0.5,Premium,E,VS2,61.8,58.0,5.11,5.05,3.14,0.5
1742,1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,1.25
1743,0.53,Premium,I,VS1,62.3,58.0,5.18,5.26,3.25,0.53
1744,1.2,Ideal,H,VS1,62.1,57.0,6.77,6.82,4.22,1.2
1745,0.49,Premium,G,SI1,62.4,58.0,5.05,4.99,3.13,0.49
1746,1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,1.2
1747,1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,1.61
1748,1.51,Premium,H,VS2,60.2,60.0,7.35,7.33,4.42,1.51
1749,1.2,Ideal,J,SI1,62.5,55.0,6.84,6.79,4.26,1.2
1750,0.45,Ideal,E,SI2,61.5,55.0,4.92,4.97,3.04,0.45
1751,1.29,Ideal,F,SI1,61.4,61.0,7.0,6.97,4.29,1.29
1752,1.51,Ideal,F,SI1,61.7,56.0,7.35,7.41,4.55,1.51
1753,0.51,Ideal,D,VS2,60.9,56.0,5.19,5.16,3.15,0.51
1754,1.0,Ideal,I,SI1,58.5,55.0,6.47,6.42,3.77,1.0
1755,0.9,Good,G,SI1,63.7,60.0,6.07,6.11,3.88,0.9
1756,0.51,Ideal,F,VS2,61.0,57.0,5.16,5.11,3.13,0.51
1757,0.3,Premium,H,VS1,61.4,59.0,4.33,4.3,2.65,0.3
1758,0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,0.3
1759,0.91,Ideal,F,SI1,62.0,57.0,6.22,6.24,3.86,0.91
1760,0.23,Very Good,D,VVS1,62.5,58.0,3.94,3.96,2.47,0.23
1761,3.01,Premium,F,I1,62.2,56.0,9.24,9.13,5.73,3.01
1762,0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,0.39
1763,0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,0.57
1764,0.27,Very Good,G,IF,60.8,57.0,4.2,4.22,2.56,0.27
1765,1.0,Premium,G,IF,62.2,61.0,6.41,6.38,3.98,1.0
1766,1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,1.0
1767,0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,0.38
1768,0.99,Ideal,I,SI1,61.8,57.0,6.4,6.42,3.96,0.99
1769,0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,0.5
1770,1.02,Premium,F,SI1,62.3,58.0,6.46,6.38,4.0,1.02
1771,0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,0.74
1772,0.75,Very Good,I,VS1,63.3,57.0,5.82,5.74,3.66,0.75
1773,0.57,Very Good,E,SI2,61.2,57.0,5.31,5.35,3.26,0.57
1774,0.52,Very Good,F,SI1,62.6,58.0,5.11,5.14,3.21,0.52
1775,1.01,Premium,E,SI1,60.7,58.0,6.5,6.48,3.94,1.01
1776,1.08,Ideal,H,VS2,61.9,54.0,6.64,6.61,4.1,1.08
1777,1.01,Very Good,E,VS1,62.9,60.0,6.33,6.43,4.01,1.01
1778,0.41,Ideal,F,VS1,62.7,55.0,4.77,4.74,2.98,0.41
1779,0.75,Premium,I,SI1,59.1,58.0,5.91,5.87,3.48,0.75
1780,0.9,Very Good,H,VVS2,63.7,57.0,6.09,6.02,3.86,0.9
1781,0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,0.55
1782,0.7,Premium,E,VVS1,61.7,59.0,5.71,5.67,3.51,0.7
1783,0.3,Ideal,F,SI1,61.9,54.0,4.33,4.36,2.69,0.3
1784,0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9,0.38
1785,1.01,Very Good,H,VS2,59.7,64.0,6.45,6.48,3.86,1.01
1786,0.9,Ideal,D,VS2,63.0,57.0,6.14,6.09,3.85,0.9
1787,0.5,Good,E,SI1,64.0,57.0,5.04,4.99,3.21,0.5
1788,2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02,2.01
1789,0.35,Ideal,E,VVS1,61.9,56.0,4.53,4.55,2.81,0.35
1790,0.34,Ideal,F,VS2,62.1,56.0,4.47,4.45,2.77,0.34
1791,0.3,Ideal,E,VS2,61.5,56.0,4.33,4.29,2.65,0.3
1792,0.52,Ideal,G,VS1,60.8,55.0,5.2,5.26,3.18,0.52
1793,0.98,Good,F,SI1,56.8,64.0,6.68,6.52,3.75,0.98
1794,0.35,Ideal,F,SI1,61.5,55.9,4.53,4.56,2.8,0.35
1795,0.32,Ideal,J,IF,62.2,55.0,4.4,4.44,2.75,0.32
1796,1.22,Ideal,I,SI1,61.7,57.0,6.91,6.86,4.25,1.22
1797,0.5,Very Good,E,VS2,63.2,57.0,5.06,5.03,3.19,0.5
1798,1.1,Premium,F,SI2,62.1,56.0,6.68,6.56,4.12,1.1
1799,1.01,Premium,F,VS2,62.0,59.0,6.45,6.38,3.98,1.01
1800,0.31,Ideal,E,SI2,61.3,55.0,4.37,4.34,2.67,0.31
1801,1.14,Very Good,G,SI2,59.5,59.0,6.79,6.85,4.06,1.14
1802,0.46,Ideal,G,VVS1,62.0,54.0,4.97,5.0,3.09,0.46
1803,0.51,Ideal,D,VS2,61.9,55.0,5.15,5.19,3.2,0.51
1804,1.16,Premium,F,SI2,62.1,59.0,6.76,6.71,4.18,1.16
1805,0.36,Ideal,D,SI1,62.7,57.0,4.54,4.59,2.86,0.36
1806,0.66,Premium,D,VS1,61.0,58.0,5.67,5.57,3.43,0.66
1807,1.57,Very Good,D,SI2,62.9,61.0,7.37,7.41,4.65,1.57
1808,0.3,Premium,E,VS2,62.5,58.0,4.26,4.31,2.68,0.3
1809,0.7,Premium,F,SI2,62.6,58.0,5.64,5.6,3.52,0.7
1810,0.3,Good,G,VS1,63.3,56.0,4.28,4.31,2.72,0.3
1811,0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,0.9
1812,0.7,Premium,E,SI1,61.0,56.0,5.75,5.69,3.49,0.7
1813,0.3,Premium,D,SI1,61.6,58.0,4.32,4.29,2.65,0.3
1814,1.48,Good,G,IF,59.8,61.0,7.54,7.34,4.45,1.48
1815,0.88,Very Good,I,SI1,62.5,56.0,6.06,6.19,3.83,0.88
1816,0.3,Premium,D,SI1,62.2,61.0,4.28,4.24,2.65,0.3
1817,0.59,Ideal,G,SI1,61.3,56.0,5.41,5.43,3.32,0.59
1818,0.76,Fair,D,SI2,55.5,69.0,6.16,6.07,3.39,0.76
1819,0.58,Ideal,D,SI2,62.7,56.0,5.32,5.3,3.33,0.58
1820,0.25,Good,D,VVS2,64.6,56.0,3.97,3.99,2.57,0.25
1821,0.33,Ideal,H,VVS1,62.5,56.0,4.42,4.44,2.77,0.33
1822,0.78,Ideal,H,VVS2,62.1,56.0,5.88,5.9,3.66,0.78
1823,1.1,Good,E,SI2,63.3,56.0,6.53,6.58,4.15,1.1
1824,0.9,Very Good,I,VS1,62.2,58.0,6.13,6.18,3.83,0.9
1825,0.35,Ideal,G,IF,61.8,56.0,4.57,4.52,2.81,0.35
1826,0.23,Very Good,E,VVS2,62.4,59.0,3.89,3.93,2.44,0.23
1827,0.32,Premium,G,VS2,62.6,60.0,4.36,4.33,2.72,0.32
1828,0.96,Ideal,G,SI1,62.6,57.0,6.28,6.24,3.92,0.96
1829,0.72,Very Good,F,VS1,63.4,57.0,5.68,5.7,3.61,0.72
1830,0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,0.4
1831,0.51,Premium,G,SI1,62.4,58.0,5.07,5.13,3.18,0.51
1832,0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,0.77
1833,0.51,Ideal,G,VVS2,61.5,57.0,5.18,5.13,3.17,0.51
1834,0.3,Ideal,G,VVS2,62.9,55.0,4.31,4.28,2.7,0.3
1835,2.68,Premium,G,I1,58.6,60.0,9.11,9.07,5.33,2.68
1836,0.32,Premium,G,VS1,59.2,59.0,4.47,4.45,2.64,0.32
1837,0.58,Ideal,F,VS1,60.3,57.0,5.47,5.44,3.29,0.58
1838,0.44,Good,D,SI1,58.8,62.0,4.97,5.0,2.93,0.44
1839,1.0,Very Good,H,VVS2,60.3,59.0,6.41,6.46,3.88,1.0
1840,0.38,Ideal,I,VS1,62.4,54.4,4.62,4.66,2.9,0.38
1841,0.75,Very Good,E,VS1,61.5,54.0,5.88,5.82,3.6,0.75
1842,1.5,Fair,I,SI2,64.9,61.0,7.14,7.09,4.62,1.5
1843,1.05,Premium,G,VS1,61.6,58.0,6.48,6.51,4.0,1.05
1844,0.6,Very Good,D,VS2,61.5,59.0,5.4,5.43,3.33,0.6
1845,1.05,Very Good,H,SI2,63.8,58.0,6.38,6.45,4.09,1.05
1846,1.03,Fair,H,SI1,65.1,57.0,6.43,6.36,4.16,1.03
